"End_ID","Start_ID","Duration","Start_DT","End_DT","Start_Address","End_Adress","Bike_ID","Member_Type","S_Lat","S_Long","E_Lat","E_Long","start_coord","end_coord"
31011,31095,705874,2017-02-14 07:22:00,2017-02-14 07:34:00,"Army Navy Dr & S Nash St","23rd & Crystal Dr","W23114","Registered",38.862467,-77.068242,38.8533,-77.0498,"38.862467, -77.068242","38.8533, -77.0498"
31012,31007,184659,2017-02-14 09:05:00,2017-02-14 09:08:00,"Crystal City Metro / 18th & Bell St","26th & S Clark St","W20618","Registered",38.857405,-77.051132,38.850688,-77.05152,"38.857405, -77.051132","38.850688, -77.05152"
31012,31007,238234,2017-02-14 08:07:00,2017-02-14 08:11:00,"Crystal City Metro / 18th & Bell St","26th & S Clark St","W21056","Registered",38.857405,-77.051132,38.850688,-77.05152,"38.857405, -77.051132","38.850688, -77.05152"
31012,31007,151153,2017-02-14 10:02:00,2017-02-14 10:05:00,"Crystal City Metro / 18th & Bell St","26th & S Clark St","W00151","Registered",38.857405,-77.051132,38.850688,-77.05152,"38.857405, -77.051132","38.850688, -77.05152"
31012,31007,176941,2017-02-14 13:44:00,2017-02-14 13:47:00,"Crystal City Metro / 18th & Bell St","26th & S Clark St","W21034","Registered",38.857405,-77.051132,38.850688,-77.05152,"38.857405, -77.051132","38.850688, -77.05152"
31012,31002,205225,2017-02-14 08:57:00,2017-02-14 09:01:00,"20th & Crystal Dr","26th & S Clark St","W20844","Registered",38.856425,-77.049232,38.850688,-77.05152,"38.856425, -77.049232","38.850688, -77.05152"
31012,31007,272840,2017-02-14 08:50:00,2017-02-14 08:55:00,"Crystal City Metro / 18th & Bell St","26th & S Clark St","W22852","Registered",38.857405,-77.051132,38.850688,-77.05152,"38.857405, -77.051132","38.850688, -77.05152"
31013,31007,140664,2017-02-14 20:35:00,2017-02-14 20:37:00,"Crystal City Metro / 18th & Bell St","23rd & Eads St","W00403","Registered",38.857405,-77.051132,38.853531,-77.053509,"38.857405, -77.051132","38.853531, -77.053509"
31013,31006,497585,2017-02-14 16:21:00,2017-02-14 16:29:00,"S Joyce & Army Navy Dr","23rd & Eads St","W20924","Registered",38.8637,-77.0633,38.853531,-77.053509,"38.8637, -77.0633","38.853531, -77.053509"
31013,31091,362292,2017-02-14 08:33:00,2017-02-14 08:39:00,"S Joyce & 16th St S","23rd & Eads St","W22442","Registered",38.859254,-77.063275,38.853531,-77.053509,"38.859254, -77.063275","38.853531, -77.053509"
31013,31090,498927,2017-02-14 12:53:00,2017-02-14 13:01:00,"6th & S Ball St","23rd & Eads St","W23215","Registered",38.864702,-77.048672,38.853531,-77.053509,"38.864702, -77.048672","38.853531, -77.053509"
31013,31006,510258,2017-02-14 16:21:00,2017-02-14 16:29:00,"S Joyce & Army Navy Dr","23rd & Eads St","W23255","Registered",38.8637,-77.0633,38.853531,-77.053509,"38.8637, -77.0633","38.853531, -77.053509"
31013,31091,341683,2017-02-14 06:13:00,2017-02-14 06:18:00,"S Joyce & 16th St S","23rd & Eads St","W20208","Registered",38.859254,-77.063275,38.853531,-77.053509,"38.859254, -77.063275","38.853531, -77.053509"
31013,31005,292347,2017-02-14 17:43:00,2017-02-14 17:48:00,"Pentagon City Metro / 12th & S Hayes St","23rd & Eads St","W22048","Registered",38.862303,-77.059936,38.853531,-77.053509,"38.862303, -77.059936","38.853531, -77.053509"
31014,31121,4266884,2017-02-14 09:56:00,2017-02-14 11:07:00,"Calvert St & Woodley Pl NW","Lynn & 19th St North","W21144","Casual",38.923583,-77.050046,38.897315,-77.070993,"38.923583, -77.050046","38.897315, -77.070993"
31014,31030,296058,2017-02-14 08:38:00,2017-02-14 08:43:00,"Lee Hwy & N Adams St","Lynn & 19th St North","W00825","Registered",38.89593,-77.089006,38.897315,-77.070993,"38.89593, -77.089006","38.897315, -77.070993"
31014,31121,4023284,2017-02-14 09:58:00,2017-02-14 11:05:00,"Calvert St & Woodley Pl NW","Lynn & 19th St North","W00552","Casual",38.923583,-77.050046,38.897315,-77.070993,"38.923583, -77.050046","38.897315, -77.070993"
31014,31040,715581,2017-02-14 09:04:00,2017-02-14 09:16:00,"Fairfax Dr & Kenmore St","Lynn & 19th St North","W20562","Registered",38.884616,-77.10108,38.897315,-77.070993,"38.884616, -77.10108","38.897315, -77.070993"
31014,31030,327699,2017-02-14 09:20:00,2017-02-14 09:25:00,"Lee Hwy & N Adams St","Lynn & 19th St North","W20779","Registered",38.89593,-77.089006,38.897315,-77.070993,"38.89593, -77.089006","38.897315, -77.070993"
31014,31263,1596381,2017-02-14 16:56:00,2017-02-14 17:23:00,"10th & K St NW","Lynn & 19th St North","W20869","Registered",38.9024,-77.02622,38.897315,-77.070993,"38.9024, -77.02622","38.897315, -77.070993"
31014,31018,270159,2017-02-14 10:53:00,2017-02-14 10:57:00,"N Rhodes & 16th St N","Lynn & 19th St North","W23243","Registered",38.892164,-77.079375,38.897315,-77.070993,"38.892164, -77.079375","38.897315, -77.070993"
31014,31121,4186855,2017-02-14 09:54:00,2017-02-14 11:04:00,"Calvert St & Woodley Pl NW","Lynn & 19th St North","W00724","Casual",38.923583,-77.050046,38.897315,-77.070993,"38.923583, -77.050046","38.897315, -77.070993"
31014,31030,514085,2017-02-14 07:22:00,2017-02-14 07:30:00,"Lee Hwy & N Adams St","Lynn & 19th St North","W00960","Registered",38.89593,-77.089006,38.897315,-77.070993,"38.89593, -77.089006","38.897315, -77.070993"
31014,31237,582231,2017-02-14 21:26:00,2017-02-14 21:36:00,"25th St & Pennsylvania Ave NW","Lynn & 19th St North","W01477","Registered",38.903827,-77.053485,38.897315,-77.070993,"38.903827, -77.053485","38.897315, -77.070993"
31014,31260,823888,2017-02-14 17:21:00,2017-02-14 17:35:00,"23rd & E St NW ","Lynn & 19th St North","W22653","Registered",38.896104,-77.049882,38.897315,-77.070993,"38.896104, -77.049882","38.897315, -77.070993"
31014,31002,1948546,2017-02-14 06:19:00,2017-02-14 06:51:00,"20th & Crystal Dr","Lynn & 19th St North","W00093","Registered",38.856425,-77.049232,38.897315,-77.070993,"38.856425, -77.049232","38.897315, -77.070993"
31014,31108,1301457,2017-02-14 10:15:00,2017-02-14 10:37:00,"4th & M St SW","Lynn & 19th St North","W22842","Registered",38.8767,-77.0178,38.897315,-77.070993,"38.8767, -77.0178","38.897315, -77.070993"
31014,31030,440396,2017-02-14 08:37:00,2017-02-14 08:44:00,"Lee Hwy & N Adams St","Lynn & 19th St North","W20392","Registered",38.89593,-77.089006,38.897315,-77.070993,"38.89593, -77.089006","38.897315, -77.070993"
31014,31014,80026,2017-02-14 15:02:00,2017-02-14 15:03:00,"Lynn & 19th St North","Lynn & 19th St North","W00464","Registered",38.897315,-77.070993,38.897315,-77.070993,"38.897315, -77.070993","38.897315, -77.070993"
31014,31097,2465691,2017-02-14 18:39:00,2017-02-14 19:20:00,"Saint Asaph & Madison St","Lynn & 19th St North","W00276","Registered",38.812718,-77.044097,38.897315,-77.070993,"38.812718, -77.044097","38.897315, -77.070993"
31014,31246,949729,2017-02-14 20:45:00,2017-02-14 21:01:00,"M St & Pennsylvania Ave NW","Lynn & 19th St North","W20200","Casual",38.905126,-77.056887,38.897315,-77.070993,"38.905126, -77.056887","38.897315, -77.070993"
31014,31029,240226,2017-02-14 14:49:00,2017-02-14 14:53:00,"N Veitch  & 20th St N","Lynn & 19th St North","W00464","Registered",38.896923,-77.086502,38.897315,-77.070993,"38.896923, -77.086502","38.897315, -77.070993"
31014,31121,4109593,2017-02-14 09:56:00,2017-02-14 11:05:00,"Calvert St & Woodley Pl NW","Lynn & 19th St North","W20975","Casual",38.923583,-77.050046,38.897315,-77.070993,"38.923583, -77.050046","38.897315, -77.070993"
31014,31089,484095,2017-02-14 13:23:00,2017-02-14 13:31:00,"Court House Metro / 15th & N Uhle St ","Lynn & 19th St North","W20563","Registered",38.890612,-77.084801,38.897315,-77.070993,"38.890612, -77.084801","38.897315, -77.070993"
31014,31089,275937,2017-02-14 16:04:00,2017-02-14 16:09:00,"Court House Metro / 15th & N Uhle St ","Lynn & 19th St North","W20762","Registered",38.890612,-77.084801,38.897315,-77.070993,"38.890612, -77.084801","38.897315, -77.070993"
31014,31237,714095,2017-02-14 18:36:00,2017-02-14 18:48:00,"25th St & Pennsylvania Ave NW","Lynn & 19th St North","W00659","Registered",38.903827,-77.053485,38.897315,-77.070993,"38.903827, -77.053485","38.897315, -77.070993"
31014,31029,358647,2017-02-14 10:07:00,2017-02-14 10:13:00,"N Veitch  & 20th St N","Lynn & 19th St North","W20166","Registered",38.896923,-77.086502,38.897315,-77.070993,"38.896923, -77.086502","38.897315, -77.070993"
31014,31096,1455003,2017-02-14 19:31:00,2017-02-14 19:56:00,"S Walter Reed Dr & 8th St S","Lynn & 19th St North","W22419","Registered",38.86612,-77.08787,38.897315,-77.070993,"38.86612, -77.08787","38.897315, -77.070993"
31014,31003,1339550,2017-02-14 18:07:00,2017-02-14 18:29:00,"15th & Crystal Dr","Lynn & 19th St North","W00841","Registered",38.86017,-77.049593,38.897315,-77.070993,"38.86017, -77.049593","38.897315, -77.070993"
31014,31054,1073467,2017-02-14 06:36:00,2017-02-14 06:53:00,"Walter Reed Community Center / Walter Reed Dr & 16th St S","Lynn & 19th St North","W01054","Registered",38.857803,-77.086733,38.897315,-77.070993,"38.857803, -77.086733","38.897315, -77.070993"
31014,31093,216252,2017-02-14 08:47:00,2017-02-14 08:51:00,"21st St N & N Pierce St","Lynn & 19th St North","W00820","Registered",38.898984,-77.078317,38.897315,-77.070993,"38.898984, -77.078317","38.897315, -77.070993"
31014,31242,932905,2017-02-14 23:31:00,2017-02-14 23:46:00,"18th St & Pennsylvania Ave NW","Lynn & 19th St North","W00576","Registered",38.89968,-77.041539,38.897315,-77.070993,"38.89968, -77.041539","38.897315, -77.070993"
31014,31215,546044,2017-02-14 08:45:00,2017-02-14 08:54:00,"Georgetown Harbor / 30th St NW","Lynn & 19th St North","W22246","Registered",38.902221,-77.059219,38.897315,-77.070993,"38.902221, -77.059219","38.897315, -77.070993"
31014,31266,1212778,2017-02-14 07:56:00,2017-02-14 08:16:00,"11th & M St NW","Lynn & 19th St North","W21935","Registered",38.905607,-77.027137,38.897315,-77.070993,"38.905607, -77.027137","38.897315, -77.070993"
31014,31246,531162,2017-02-14 19:12:00,2017-02-14 19:21:00,"M St & Pennsylvania Ave NW","Lynn & 19th St North","W22248","Registered",38.905126,-77.056887,38.897315,-77.070993,"38.905126, -77.056887","38.897315, -77.070993"
31014,31121,4001127,2017-02-14 09:59:00,2017-02-14 11:05:00,"Calvert St & Woodley Pl NW","Lynn & 19th St North","W22254","Casual",38.923583,-77.050046,38.897315,-77.070993,"38.923583, -77.050046","38.897315, -77.070993"
31014,31093,275702,2017-02-14 13:43:00,2017-02-14 13:48:00,"21st St N & N Pierce St","Lynn & 19th St North","W21044","Registered",38.898984,-77.078317,38.897315,-77.070993,"38.898984, -77.078317","38.897315, -77.070993"
31014,31236,408988,2017-02-14 16:38:00,2017-02-14 16:45:00,"37th & O St NW / Georgetown University","Lynn & 19th St North","W20951","Registered",38.90774,-77.071652,38.897315,-77.070993,"38.90774, -77.071652","38.897315, -77.070993"
31014,31202,1175688,2017-02-14 07:14:00,2017-02-14 07:34:00,"14th & R St NW","Lynn & 19th St North","W01353","Registered",38.912682,-77.031681,38.897315,-77.070993,"38.912682, -77.031681","38.897315, -77.070993"
31014,31029,250246,2017-02-14 14:17:00,2017-02-14 14:21:00,"N Veitch  & 20th St N","Lynn & 19th St North","W20961","Registered",38.896923,-77.086502,38.897315,-77.070993,"38.896923, -77.086502","38.897315, -77.070993"
31014,31018,260684,2017-02-14 07:51:00,2017-02-14 07:55:00,"N Rhodes & 16th St N","Lynn & 19th St North","W20236","Registered",38.892164,-77.079375,38.897315,-77.070993,"38.892164, -77.079375","38.897315, -77.070993"
31014,31089,501310,2017-02-14 07:40:00,2017-02-14 07:49:00,"Court House Metro / 15th & N Uhle St ","Lynn & 19th St North","W00953","Registered",38.890612,-77.084801,38.897315,-77.070993,"38.890612, -77.084801","38.897315, -77.070993"
31014,31104,2776918,2017-02-14 10:17:00,2017-02-14 11:04:00,"Adams Mill & Columbia Rd NW","Lynn & 19th St North","W23116","Casual",38.922925,-77.042581,38.897315,-77.070993,"38.922925, -77.042581","38.897315, -77.070993"
31014,31017,235047,2017-02-14 17:26:00,2017-02-14 17:30:00,"Wilson Blvd & N Uhle St","Lynn & 19th St North","W21105","Registered",38.891696,-77.0846,38.897315,-77.070993,"38.891696, -77.0846","38.897315, -77.070993"
31014,31312,25127035,2017-02-14 08:05:00,2017-02-14 15:04:00,"Wisconsin Ave & O St NW","Lynn & 19th St North","W22308","Casual",38.90849,-77.063586,38.897315,-77.070993,"38.90849, -77.063586","38.897315, -77.070993"
31014,31031,405011,2017-02-14 17:39:00,2017-02-14 17:46:00,"15th & N Scott St","Lynn & 19th St North","W20562","Registered",38.89054,-77.08095,38.897315,-77.070993,"38.89054, -77.08095","38.897315, -77.070993"
31014,31221,820801,2017-02-14 08:43:00,2017-02-14 08:56:00,"18th & M St NW","Lynn & 19th St North","W01292","Registered",38.904742,-77.041606,38.897315,-77.070993,"38.904742, -77.041606","38.897315, -77.070993"
31014,31029,262366,2017-02-14 07:34:00,2017-02-14 07:39:00,"N Veitch  & 20th St N","Lynn & 19th St North","W00517","Registered",38.896923,-77.086502,38.897315,-77.070993,"38.896923, -77.086502","38.897315, -77.070993"
31014,31203,869814,2017-02-14 23:13:00,2017-02-14 23:28:00,"14th & Rhode Island Ave NW","Lynn & 19th St North","W22273","Registered",38.9086,-77.0323,38.897315,-77.070993,"38.9086, -77.0323","38.897315, -77.070993"
31014,31900,909223,2017-02-14 10:40:00,2017-02-14 10:55:00,"Lee Hwy & N Woodstock St","Lynn & 19th St North","W22350","Registered",38.898301,-77.118009,38.897315,-77.070993,"38.898301, -77.118009","38.897315, -77.070993"
31014,31225,511670,2017-02-14 18:44:00,2017-02-14 18:53:00,"C & O Canal & Wisconsin Ave NW","Lynn & 19th St North","W22896","Registered",38.90375,-77.06269,38.897315,-77.070993,"38.90375, -77.06269","38.897315, -77.070993"
31014,31093,243462,2017-02-14 08:20:00,2017-02-14 08:24:00,"21st St N & N Pierce St","Lynn & 19th St North","W21408","Registered",38.898984,-77.078317,38.897315,-77.070993,"38.898984, -77.078317","38.897315, -77.070993"
31015,31021,385248,2017-02-14 13:35:00,2017-02-14 13:41:00,"Clarendon Blvd & N Fillmore St","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W22176","Registered",38.8881,-77.09308,38.8946,-77.072305,"38.8881, -77.09308","38.8946, -77.072305"
31015,31633,1157760,2017-02-14 17:07:00,2017-02-14 17:27:00,"Independence Ave & L'Enfant Plaza SW/DOE","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W22263","Registered",38.887312,-77.025762,38.8946,-77.072305,"38.887312, -77.025762","38.8946, -77.072305"
31015,31225,12419335,2017-02-14 21:39:00,2017-02-15 01:06:00,"C & O Canal & Wisconsin Ave NW","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W20155","Registered",38.90375,-77.06269,38.8946,-77.072305,"38.90375, -77.06269","38.8946, -77.072305"
31015,31224,1032751,2017-02-14 11:04:00,2017-02-14 11:21:00,"19th & L St NW","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W21230","Registered",38.903407,-77.043648,38.8946,-77.072305,"38.903407, -77.043648","38.8946, -77.072305"
31015,31018,139691,2017-02-14 08:03:00,2017-02-14 08:06:00,"N Rhodes & 16th St N","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W22675","Registered",38.892164,-77.079375,38.8946,-77.072305,"38.892164, -77.079375","38.8946, -77.072305"
31015,31021,482094,2017-02-14 07:31:00,2017-02-14 07:39:00,"Clarendon Blvd & N Fillmore St","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W22022","Registered",38.8881,-77.09308,38.8946,-77.072305,"38.8881, -77.09308","38.8946, -77.072305"
31015,31022,456656,2017-02-14 08:15:00,2017-02-14 08:22:00,"Clarendon Metro / Wilson Blvd & N Highland St","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W21489","Registered",38.88786,-77.094875,38.8946,-77.072305,"38.88786, -77.094875","38.8946, -77.072305"
31015,31080,264038,2017-02-14 13:23:00,2017-02-14 13:28:00,"Lee Hwy & N Scott St","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W20762","Registered",38.897612,-77.080851,38.8946,-77.072305,"38.897612, -77.080851","38.8946, -77.072305"
31015,31031,181261,2017-02-14 11:51:00,2017-02-14 11:54:00,"15th & N Scott St","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W20810","Registered",38.89054,-77.08095,38.8946,-77.072305,"38.89054, -77.08095","38.8946, -77.072305"
31015,31107,1340448,2017-02-14 06:52:00,2017-02-14 07:15:00,"Lamont & Mt Pleasant NW","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W00197","Registered",38.9319,-77.0388,38.8946,-77.072305,"38.9319, -77.0388","38.8946, -77.072305"
31015,31016,87754,2017-02-14 08:29:00,2017-02-14 08:31:00,"Clarendon Blvd & Pierce St","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W21089","Registered",38.893438,-77.076389,38.8946,-77.072305,"38.893438, -77.076389","38.8946, -77.072305"
31015,31236,450225,2017-02-14 17:26:00,2017-02-14 17:33:00,"37th & O St NW / Georgetown University","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W00825","Registered",38.90774,-77.071652,38.8946,-77.072305,"38.90774, -77.071652","38.8946, -77.072305"
31015,31225,732675,2017-02-14 18:40:00,2017-02-14 18:52:00,"C & O Canal & Wisconsin Ave NW","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W22779","Registered",38.90375,-77.06269,38.8946,-77.072305,"38.90375, -77.06269","38.8946, -77.072305"
31015,31093,313223,2017-02-14 08:05:00,2017-02-14 08:10:00,"21st St N & N Pierce St","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W00035","Registered",38.898984,-77.078317,38.8946,-77.072305,"38.898984, -77.078317","38.8946, -77.072305"
31015,31051,226878,2017-02-14 07:41:00,2017-02-14 07:45:00,"Arlington Blvd & N Queen St","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W00691","Registered",38.889365,-77.077294,38.8946,-77.072305,"38.889365, -77.077294","38.8946, -77.072305"
31015,31246,655878,2017-02-14 06:59:00,2017-02-14 07:10:00,"M St & Pennsylvania Ave NW","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W00653","Registered",38.905126,-77.056887,38.8946,-77.072305,"38.905126, -77.056887","38.8946, -77.072305"
31015,31236,548510,2017-02-14 19:26:00,2017-02-14 19:35:00,"37th & O St NW / Georgetown University","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W22258","Registered",38.90774,-77.071652,38.8946,-77.072305,"38.90774, -77.071652","38.8946, -77.072305"
31015,31080,231496,2017-02-14 08:05:00,2017-02-14 08:09:00,"Lee Hwy & N Scott St","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W20326","Registered",38.897612,-77.080851,38.8946,-77.072305,"38.897612, -77.080851","38.8946, -77.072305"
31015,31037,822103,2017-02-14 07:14:00,2017-02-14 07:28:00,"Ballston Metro / N Stuart & 9th St N","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W22992","Registered",38.881044,-77.111768,38.8946,-77.072305,"38.881044, -77.111768","38.8946, -77.072305"
31015,31225,548216,2017-02-14 17:11:00,2017-02-14 17:20:00,"C & O Canal & Wisconsin Ave NW","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W20085","Registered",38.90375,-77.06269,38.8946,-77.072305,"38.90375, -77.06269","38.8946, -77.072305"
31016,31035,946689,2017-02-14 20:54:00,2017-02-14 21:10:00,"N Quincy St & Glebe Rd","Clarendon Blvd & Pierce St","W22203","Registered",38.876393,-77.107735,38.893438,-77.076389,"38.876393, -77.107735","38.893438, -77.076389"
31016,31035,958261,2017-02-14 20:54:00,2017-02-14 21:10:00,"N Quincy St & Glebe Rd","Clarendon Blvd & Pierce St","W01158","Registered",38.876393,-77.107735,38.893438,-77.076389,"38.876393, -77.107735","38.893438, -77.076389"
31016,31021,465509,2017-02-14 14:16:00,2017-02-14 14:23:00,"Clarendon Blvd & N Fillmore St","Clarendon Blvd & Pierce St","W20067","Registered",38.8881,-77.09308,38.893438,-77.076389,"38.8881, -77.09308","38.893438, -77.076389"
31016,31035,802457,2017-02-14 09:00:00,2017-02-14 09:13:00,"N Quincy St & Glebe Rd","Clarendon Blvd & Pierce St","W01158","Registered",38.876393,-77.107735,38.893438,-77.076389,"38.876393, -77.107735","38.893438, -77.076389"
