address,fuel,name,Longitude,Latitude,Time
"901-909 New Jersey Ave SE, Washington, DC 20003, USA",27,EZ4210,-77.0052,38.87918,5/18/2017 22:45
"901-909 New Jersey Ave SE, Washington, DC 20003, USA",27,EZ4210,-77.0052,38.87918,5/18/2017 23:05
"1719-1721 H St NE, Washington, DC 20002, USA",27,EZ4210,-76.97792,38.90018,5/18/2017 23:36
"1719-1721 H St NE, Washington, DC 20002, USA",27,EZ4210,-76.97792,38.90018,5/18/2017 23:46
"1719-1721 H St NE, Washington, DC 20002, USA",27,EZ4210,-76.9779,38.90018,5/18/2017 23:51
"1719-1721 H St NE, Washington, DC 20002, USA",27,EZ4210,-76.9779,38.90018,5/19/2017 9:11
"1300-1350 Okie St NE, Washington, DC 20002, USA",100,EZ4210,-76.98641,38.91412,5/19/2017 10:27
"1300-1350 Okie St NE, Washington, DC 20002, USA",100,EZ4210,-76.98641,38.91412,5/19/2017 13:28
"570 23rd St S, Arlington, VA 22202, USA",100,EZ4216,-77.05504,38.85329,5/18/2017 13:36
"570 23rd St S, Arlington, VA 22202, USA",100,EZ4216,-77.05504,38.85329,5/19/2017 5:37
"3650 S Glebe Rd, Arlington, VA 22202, USA",100,EZ4216,-77.05055,38.84268,5/19/2017 5:47
"3650 S Glebe Rd, Arlington, VA 22202, USA",100,EZ4216,-77.05055,38.84268,5/19/2017 8:50
"822 G St SE, Washington, DC 20003, USA",100,EZ4216,-76.99409,38.88129,5/19/2017 9:21
"822 G St SE, Washington, DC 20003, USA",100,EZ4216,-76.99409,38.88129,5/19/2017 13:53
"2322 Shannon Pl SE, Washington, DC 20020, USA",69,EZ4217,-76.99267,38.86364,5/18/2017 13:36
"2322 Shannon Pl SE, Washington, DC 20020, USA",69,EZ4217,-76.99267,38.86364,5/19/2017 9:16
"1420-1498 N Meade St, Arlington, VA 22209, USA",66,EZ4217,-77.07152,38.89055,5/19/2017 9:51
"1420-1498 N Meade St, Arlington, VA 22209, USA",66,EZ4217,-77.07152,38.89055,5/19/2017 11:37
"2311 Fairfax Dr, Arlington, VA 22201, USA",66,EZ4217,-77.08706,38.88735,5/19/2017 11:58
"2311 Fairfax Dr, Arlington, VA 22201, USA",66,EZ4217,-77.08706,38.88735,5/19/2017 13:53
"1875 Columbia Rd NW, Washington, DC 20009, USA",39,EZ4218,-77.04437,38.91991,5/18/2017 16:13
"1875 Columbia Rd NW, Washington, DC 20009, USA",39,EZ4218,-77.04437,38.91991,5/19/2017 7:09
"926 11th St NW, Washington, DC 20001, USA",39,EZ4218,-77.02712,38.90222,5/19/2017 7:24
"926 11th St NW, Washington, DC 20001, USA",39,EZ4218,-77.02712,38.90222,5/19/2017 8:15
"901a New York Ave NW, Washington, DC 20001, USA",39,EZ4218,-77.02549,38.90181,5/19/2017 9:06
"901a New York Ave NW, Washington, DC 20001, USA",39,EZ4218,-77.02549,38.90181,5/19/2017 13:53
"4201-4205 41st St NW, Washington, DC 20016, USA",100,EZ4220,-77.08034,38.94342,5/18/2017 13:36
"4201-4205 41st St NW, Washington, DC 20016, USA",100,EZ4220,-77.08034,38.94342,5/18/2017 18:46
"2120 Huidekoper Pl NW, Washington, DC 20007, USA",100,EZ4220,-77.07448,38.91891,5/18/2017 19:06
"2120 Huidekoper Pl NW, Washington, DC 20007, USA",100,EZ4220,-77.07448,38.91891,5/18/2017 21:08
"3736 W St NW, Washington, DC 20007, USA",100,EZ4220,-77.07454,38.91885,5/19/2017 9:21
"3736 W St NW, Washington, DC 20007, USA",100,EZ4220,-77.07454,38.91885,5/19/2017 9:56
"2528 11th St NW, Washington, DC 20001, USA",100,EZ4220,-77.02709,38.92313,5/19/2017 10:52
"2528 11th St NW, Washington, DC 20001, USA",100,EZ4220,-77.02709,38.92313,5/19/2017 13:53
"400-410 6th St NE, Washington, DC 20002, USA",57,EZ4223,-76.99848,38.89498,5/18/2017 15:12
"400-410 6th St NE, Washington, DC 20002, USA",57,EZ4223,-76.99848,38.89498,5/18/2017 15:12
"401 6th St NE, Washington, DC 20002, USA",57,EZ4223,-76.99844,38.89496,5/18/2017 15:17
"401 6th St NE, Washington, DC 20002, USA",57,EZ4223,-76.99844,38.89496,5/18/2017 15:38
"1221 10th St NW, Washington, DC 20001, USA",57,EZ4223,-77.02596,38.90657,5/18/2017 16:13
"1221 10th St NW, Washington, DC 20001, USA",57,EZ4223,-77.02596,38.90657,5/18/2017 16:49
"1-11 Q St NW, Washington, DC 20001, USA",54,EZ4223,-77.01054,38.91117,5/18/2017 17:09
"1-11 Q St NW, Washington, DC 20001, USA",54,EZ4223,-77.01054,38.91117,5/18/2017 19:06
"444A N St NW, Washington, DC 20001, USA",54,EZ4223,-77.01764,38.90722,5/18/2017 19:37
"444A N St NW, Washington, DC 20001, USA",54,EZ4223,-77.01764,38.90722,5/18/2017 21:18
"444A N St NW, Washington, DC 20001, USA",54,EZ4223,-77.01763,38.90719,5/19/2017 9:31
"444A N St NW, Washington, DC 20001, USA",54,EZ4223,-77.01763,38.90719,5/19/2017 10:11
"1425 K St NW, Washington, DC 20005, USA",54,EZ4223,-77.03336,38.90266,5/19/2017 10:47
"1425 K St NW, Washington, DC 20005, USA",54,EZ4223,-77.03336,38.90266,5/19/2017 13:53
"5105-5109 34th St NW, Washington, DC 20008, USA",100,EZ4224,-77.06698,38.9558,5/18/2017 13:36
"5105-5109 34th St NW, Washington, DC 20008, USA",100,EZ4224,-77.06698,38.9558,5/18/2017 22:45
"208 Upshur St NW, Washington, DC 20011, USA",100,EZ4224,-77.01419,38.94216,5/18/2017 23:41
"208 Upshur St NW, Washington, DC 20011, USA",100,EZ4224,-77.01419,38.94216,5/19/2017 0:17
"5201-5225 Connecticut Ave NW, Washington, DC 20015, USA",100,EZ4224,-77.07127,38.95817,5/19/2017 0:52
"5201-5225 Connecticut Ave NW, Washington, DC 20015, USA",100,EZ4224,-77.07127,38.95817,5/19/2017 11:27
"3718 Jenifer St NW, Washington, DC 20015, USA",100,EZ4224,-77.07132,38.959,5/19/2017 12:28
"3718 Jenifer St NW, Washington, DC 20015, USA",100,EZ4224,-77.07132,38.959,5/19/2017 13:53
"2700 F St NW, Washington, DC 20566, USA",54,EZ4227,-77.0553,38.89742,5/18/2017 13:36
"2700 F St NW, Washington, DC 20566, USA",54,EZ4227,-77.0553,38.89742,5/18/2017 14:47
"1013 3rd Pl SE, Washington, DC 20003, USA",51,EZ4227,-77.0013,38.87778,5/18/2017 15:22
"1013 3rd Pl SE, Washington, DC 20003, USA",51,EZ4227,-77.0013,38.87778,5/18/2017 19:26
"1013 3rd Pl SE, Washington, DC 20003, USA",51,EZ4227,-77.00127,38.87772,5/19/2017 9:26
"1013 3rd Pl SE, Washington, DC 20003, USA",51,EZ4227,-77.00127,38.87772,5/19/2017 11:58
"200-214 12th St NE, Washington, DC 20002, USA",51,EZ4227,-76.99029,38.89236,5/19/2017 12:38
"200-214 12th St NE, Washington, DC 20002, USA",51,EZ4227,-76.99029,38.89236,5/19/2017 12:43
"546-698 L St SE, Washington, DC 20003, USA",48,EZ4227,-76.99681,38.87755,5/19/2017 13:23
"546-698 L St SE, Washington, DC 20003, USA",48,EZ4227,-76.99681,38.87755,5/19/2017 13:53
"3878-3974 Harewood Rd NE, Washington, DC 20017, USA",100,EZ4237,-77.00152,38.93266,5/18/2017 13:36
"3878-3974 Harewood Rd NE, Washington, DC 20017, USA",100,EZ4237,-77.00152,38.93266,5/18/2017 16:54
"174-198 Varnum St NE, Washington, DC 20011, USA",100,EZ4237,-77.00477,38.9429,5/18/2017 18:46
"174-198 Varnum St NE, Washington, DC 20011, USA",100,EZ4237,-77.00477,38.9429,5/19/2017 8:45
"703 Varnum St NW, Washington, DC 20011, USA",100,EZ4237,-77.02215,38.94308,5/19/2017 11:47
"703 Varnum St NW, Washington, DC 20011, USA",100,EZ4237,-77.02215,38.94308,5/19/2017 12:38
"777 9th St NW, Washington, DC 20001, USA",100,EZ4237,-77.02393,38.8994,5/19/2017 13:03
"777 9th St NW, Washington, DC 20001, USA",100,EZ4237,-77.02393,38.8994,5/19/2017 13:53
"1532-1534 6th St NW, Washington, DC 20001, USA",15,EZ4238,-77.01996,38.91075,5/18/2017 14:47
"1532-1534 6th St NW, Washington, DC 20001, USA",15,EZ4238,-77.01996,38.91075,5/18/2017 14:57
"1543 6th St NW, Washington, DC 20001, USA",15,EZ4238,-77.0199,38.91076,5/18/2017 15:02
"1543 6th St NW, Washington, DC 20001, USA",15,EZ4238,-77.0199,38.91076,5/18/2017 16:59
"3774-3798 9th St NW, Washington, DC 20010, USA",15,EZ4238,-77.02535,38.93752,5/18/2017 17:29
"3774-3798 9th St NW, Washington, DC 20010, USA",15,EZ4238,-77.02535,38.93752,5/18/2017 17:34
"611 Q St NW, Washington, DC 20001, USA",15,EZ4238,-77.02059,38.91116,5/18/2017 17:50
"611 Q St NW, Washington, DC 20001, USA",15,EZ4238,-77.02059,38.91116,5/18/2017 19:26
"1601-1603 17th St NW, Washington, DC 20009, USA",12,EZ4238,-77.03844,38.91137,5/18/2017 20:12
"1601-1603 17th St NW, Washington, DC 20009, USA",12,EZ4238,-77.03844,38.91137,5/18/2017 20:12
"220 I St NE, Washington, DC 20002, USA",9,EZ4238,-77.00266,38.90137,5/18/2017 20:43
"220 I St NE, Washington, DC 20002, USA",9,EZ4238,-77.00266,38.90137,5/19/2017 6:18
"201-299 East Capitol St NE, Washington, DC 20002, USA",9,EZ4238,-77.00284,38.88975,5/19/2017 7:09
"201-299 East Capitol St NE, Washington, DC 20002, USA",9,EZ4238,-77.00284,38.88975,5/19/2017 11:37
"2100 36th Pl SE, Washington, DC 20020, USA",100,EZ4238,-76.95661,38.86497,5/19/2017 12:58
"2100 36th Pl SE, Washington, DC 20020, USA",100,EZ4238,-76.95661,38.86497,5/19/2017 13:53
"1402 14th St NW, Washington, DC 20005, USA",69,EZ4239,-77.03208,38.909,5/18/2017 15:12
"1402 14th St NW, Washington, DC 20005, USA",69,EZ4239,-77.03208,38.909,5/18/2017 16:33
"1849-1899 E St NW, Washington, DC 20006, USA",66,EZ4239,-77.04307,38.89546,5/18/2017 16:59
"1849-1899 E St NW, Washington, DC 20006, USA",66,EZ4239,-77.04307,38.89546,5/18/2017 17:09
"734 3rd St NE, Washington, DC 20002, USA",66,EZ4239,-77.00208,38.89985,5/18/2017 17:50
"734 3rd St NE, Washington, DC 20002, USA",66,EZ4239,-77.00208,38.89985,5/18/2017 17:50
"429 20th St NE, Washington, DC 20002, USA",63,EZ4239,-76.97618,38.89551,5/18/2017 18:15
"429 20th St NE, Washington, DC 20002, USA",63,EZ4239,-76.97618,38.89551,5/19/2017 9:00
"1275-1299 K St NW, Washington, DC 20005, USA",63,EZ4239,-77.02928,38.90265,5/19/2017 9:26
"1275-1299 K St NW, Washington, DC 20005, USA",63,EZ4239,-77.02928,38.90265,5/19/2017 13:53
"1801-1899 N St NW, Washington, DC 20036, USA",100,EZ4240,-77.04281,38.9074,5/18/2017 16:13
"1801-1899 N St NW, Washington, DC 20036, USA",100,EZ4240,-77.04281,38.9074,5/18/2017 16:49
"1801-1899 N St NW, Washington, DC 20036, USA",100,EZ4240,-77.04277,38.90731,5/19/2017 9:26
"1801-1899 N St NW, Washington, DC 20036, USA",100,EZ4240,-77.04277,38.90731,5/19/2017 13:48
"1801-1809 N Quinn St, Arlington, VA 22209, USA",100,EZ4241,-77.07833,38.89553,5/18/2017 13:36
"1801-1809 N Quinn St, Arlington, VA 22209, USA",100,EZ4241,-77.07833,38.89553,5/18/2017 19:37
"2712 N Pershing Dr, Arlington, VA 22201, USA",100,EZ4241,-77.09099,38.8805,5/18/2017 19:52
"2712 N Pershing Dr, Arlington, VA 22201, USA",100,EZ4241,-77.09099,38.8805,5/18/2017 20:27
"2012 8th St NW, Washington, DC 20001, USA",100,EZ4241,-77.023,38.91725,5/18/2017 21:03
"2012 8th St NW, Washington, DC 20001, USA",100,EZ4241,-77.023,38.91725,5/18/2017 21:18
"2051-2081 8th St NW, Washington, DC 20001, USA",100,EZ4241,-77.02287,38.91724,5/19/2017 9:31
"2051-2081 8th St NW, Washington, DC 20001, USA",100,EZ4241,-77.02287,38.91724,5/19/2017 10:47
"1252 Corcoran Alley NW, Washington, DC 20007, USA",100,EZ4241,-77.06112,38.90639,5/19/2017 11:22
"1252 Corcoran Alley NW, Washington, DC 20007, USA",100,EZ4241,-77.06112,38.90639,5/19/2017 11:22
"2000-2028 S St NW, Washington, DC 20009, USA",100,EZ4241,-77.0455,38.91408,5/19/2017 11:42
"2000-2028 S St NW, Washington, DC 20009, USA",100,EZ4241,-77.0455,38.91408,5/19/2017 12:23
"3238 13th St NW, Washington, DC 20010, USA",100,EZ4241,-77.02977,38.93087,5/19/2017 12:43
"3238 13th St NW, Washington, DC 20010, USA",100,EZ4241,-77.02977,38.93087,5/19/2017 12:48
"1815-1821 Pennsylvania Ave NW, Washington, DC 20006, USA",57,EZ4243,-77.04243,38.89991,5/18/2017 13:41
"1815-1821 Pennsylvania Ave NW, Washington, DC 20006, USA",57,EZ4243,-77.04243,38.89991,5/18/2017 14:02
"1320 36th St NW, Washington, DC 20007, USA",54,EZ4243,-77.07034,38.90737,5/18/2017 14:22
"1320 36th St NW, Washington, DC 20007, USA",54,EZ4243,-77.07034,38.90737,5/18/2017 16:18
"Whitehaven Pkwy NW, Washington, DC 20007, USA",54,EZ4243,-77.06914,38.91665,5/18/2017 16:38
"Whitehaven Pkwy NW, Washington, DC 20007, USA",54,EZ4243,-77.06914,38.91665,5/18/2017 17:14
"3235 Walbridge Pl NW, Washington, DC 20010, USA",51,EZ4243,-77.04539,38.93223,5/18/2017 17:34
"3235 Walbridge Pl NW, Washington, DC 20010, USA",51,EZ4243,-77.04539,38.93223,5/19/2017 8:45
"2401 Calvert St NW, Washington, DC 20008, USA",51,EZ4243,-77.053,38.92353,5/19/2017 9:11
"2401 Calvert St NW, Washington, DC 20008, USA",51,EZ4243,-77.053,38.92353,5/19/2017 10:16
"220 East Capitol St NE, Washington, DC 20003, USA",48,EZ4243,-77.00265,38.88986,5/19/2017 10:47
"220 East Capitol St NE, Washington, DC 20003, USA",48,EZ4243,-77.00265,38.88986,5/19/2017 13:53
"501-529 Newton Pl NW, Washington, DC 20010, USA",87,EZ4244,-77.0211,38.93395,5/18/2017 13:36
"501-529 Newton Pl NW, Washington, DC 20010, USA",87,EZ4244,-77.0211,38.93395,5/19/2017 8:30
"3310-3314 45th St NW, Washington, DC 20016, USA",78,EZ4244,-77.08866,38.93383,5/19/2017 9:36
"3310-3314 45th St NW, Washington, DC 20016, USA",78,EZ4244,-77.08866,38.93383,5/19/2017 9:41
"1358-1400 Crystal Dr, Arlington, VA 22202, USA",72,EZ4244,-77.04915,38.86147,5/19/2017 10:32
"1358-1400 Crystal Dr, Arlington, VA 22202, USA",72,EZ4244,-77.04915,38.86147,5/19/2017 13:53
"518 22nd St NW, Washington, DC 20037, USA",72,EZ4245,-77.04888,38.89682,5/18/2017 13:36
"518 22nd St NW, Washington, DC 20037, USA",72,EZ4245,-77.04888,38.89682,5/18/2017 16:28
"74 P St NW, Washington, DC 20001, USA",69,EZ4245,-77.01136,38.9096,5/18/2017 17:44
"74 P St NW, Washington, DC 20001, USA",69,EZ4245,-77.01136,38.9096,5/18/2017 17:44
"843a Upshur St NW, Washington, DC 20011, USA",66,EZ4245,-77.02461,38.94196,5/18/2017 18:15
"843a Upshur St NW, Washington, DC 20011, USA",66,EZ4245,-77.02461,38.94196,5/18/2017 18:15
"4319-4321 Argyle Terrace NW, Washington, DC 20011, USA",66,EZ4245,-77.04214,38.94402,5/18/2017 18:41
"4319-4321 Argyle Terrace NW, Washington, DC 20011, USA",66,EZ4245,-77.04214,38.94402,5/19/2017 7:45
"1400-1416 Rhode Island Ave NW, Washington, DC 20005, USA",63,EZ4245,-77.0325,38.90864,5/19/2017 8:10
"1400-1416 Rhode Island Ave NW, Washington, DC 20005, USA",63,EZ4245,-77.0325,38.90864,5/19/2017 8:50
"211 A St NE, Washington, DC 20002, USA",63,EZ4245,-77.00298,38.89092,5/19/2017 9:11
"211 A St NE, Washington, DC 20002, USA",63,EZ4245,-77.00298,38.89092,5/19/2017 12:13
"4847 Kansas Ave NW, Washington, DC 20011, USA",100,EZ4250,-77.02005,38.94971,5/18/2017 16:03
"4847 Kansas Ave NW, Washington, DC 20011, USA",100,EZ4250,-77.02005,38.94971,5/19/2017 9:41
"602 Buchanan St NE, Washington, DC 20017, USA",100,EZ4250,-76.99919,38.94747,5/19/2017 9:56
"602 Buchanan St NE, Washington, DC 20017, USA",100,EZ4250,-76.99919,38.94747,5/19/2017 11:32
"4813 6th St NE, Washington, DC 20017, USA",93,EZ4250,-76.99908,38.94784,5/19/2017 12:43
"4813 6th St NE, Washington, DC 20017, USA",93,EZ4250,-76.99908,38.94784,5/19/2017 12:53
"3500-3530 Warder St NW, Washington, DC 20010, USA",69,EZ4259,-77.02051,38.93273,5/18/2017 13:36
"3500-3530 Warder St NW, Washington, DC 20010, USA",69,EZ4259,-77.02051,38.93273,5/19/2017 9:26
"710 7th St SE, Washington, DC 20003, USA",66,EZ4259,-76.99616,38.88079,5/19/2017 9:56
"710 7th St SE, Washington, DC 20003, USA",66,EZ4259,-76.99616,38.88079,5/19/2017 13:53
"1836 Belmont Rd NW, Washington, DC 20009, USA",48,EZ4260,-77.04334,38.92049,5/18/2017 15:12
"1836 Belmont Rd NW, Washington, DC 20009, USA",48,EZ4260,-77.04334,38.92049,5/18/2017 23:00
"1521-1523 8th St NW, Washington, DC 20001, USA",45,EZ4260,-77.02293,38.91039,5/19/2017 0:06
"1521-1523 8th St NW, Washington, DC 20001, USA",45,EZ4260,-77.02293,38.91039,5/19/2017 0:52
"1007-1011 Irving St NE, Washington, DC 20017, USA",45,EZ4260,-76.99198,38.92851,5/19/2017 1:18
"1007-1011 Irving St NE, Washington, DC 20017, USA",45,EZ4260,-76.99198,38.92851,5/19/2017 5:22
"1100-1206 Kearny St NE, Washington, DC 20017, USA",39,EZ4260,-76.99062,38.93061,5/19/2017 7:45
"1100-1206 Kearny St NE, Washington, DC 20017, USA",39,EZ4260,-76.99062,38.93061,5/19/2017 7:50
"2400-2510 1st St NW, Washington, DC 20001, USA",39,EZ4260,-77.01219,38.92219,5/19/2017 8:40
"2400-2510 1st St NW, Washington, DC 20001, USA",39,EZ4260,-77.01219,38.92219,5/19/2017 8:40
"1077 30th St NW, Washington, DC 20007, USA",36,EZ4260,-77.05907,38.90357,5/19/2017 9:26
"1077 30th St NW, Washington, DC 20007, USA",36,EZ4260,-77.05907,38.90357,5/19/2017 13:48
"1065 Wisconsin Ave NW, Washington, DC 20007, USA",100,EZ4262,-77.06271,38.90448,5/18/2017 14:27
"1065 Wisconsin Ave NW, Washington, DC 20007, USA",100,EZ4262,-77.06271,38.90448,5/18/2017 17:50
"900-918 U St NW, Washington, DC 20001, USA",100,EZ4262,-77.02462,38.91696,5/18/2017 18:46
"900-918 U St NW, Washington, DC 20001, USA",100,EZ4262,-77.02462,38.91696,5/18/2017 18:56
"1921 9 1/2 St NW, Washington, DC 20001, USA",100,EZ4262,-77.02461,38.91692,5/18/2017 19:01
"1921 9 1/2 St NW, Washington, DC 20001, USA",100,EZ4262,-77.02461,38.91692,5/18/2017 20:07
"1633 P St NW, Washington, DC 20036, USA",100,EZ4262,-77.0377,38.90965,5/18/2017 20:27
"1633 P St NW, Washington, DC 20036, USA",100,EZ4262,-77.0377,38.90965,5/18/2017 20:27
"8142-8144 Eastern Ave, Washington, MD 20012, USA",93,EZ4262,-77.03259,38.98917,5/18/2017 21:13
"8142-8144 Eastern Ave, Washington, MD 20012, USA",93,EZ4262,-77.03259,38.98917,5/19/2017 13:53
"4022 Georgia Ave NW, Washington, DC 20011, USA",100,EZ4263,-77.0252,38.94039,5/18/2017 13:41
"4022 Georgia Ave NW, Washington, DC 20011, USA",100,EZ4263,-77.0252,38.94039,5/18/2017 18:05
"915 Ingraham St NW, Washington, DC 20011, USA",100,EZ4263,-77.02641,38.95416,5/18/2017 18:25
"915 Ingraham St NW, Washington, DC 20011, USA",100,EZ4263,-77.02641,38.95416,5/19/2017 9:11
"5354 42nd Pl NW, Washington, DC 20015, USA",100,EZ4263,-77.08291,38.96056,5/19/2017 9:36
"5354 42nd Pl NW, Washington, DC 20015, USA",100,EZ4263,-77.08291,38.96056,5/19/2017 12:43
"2467-2499 13th St NW, Washington, DC 20009, USA",100,EZ4263,-77.02966,38.9221,5/19/2017 13:13
"2467-2499 13th St NW, Washington, DC 20009, USA",100,EZ4263,-77.02966,38.9221,5/19/2017 13:28
"1520 Neal St NE, Washington, DC 20002, USA",100,EZ4264,-76.98322,38.90215,5/18/2017 13:36
"1520 Neal St NE, Washington, DC 20002, USA",100,EZ4264,-76.98322,38.90215,5/18/2017 13:57
"1516 Neal St NE, Washington, DC 20002, USA",100,EZ4264,-76.98324,38.90216,5/18/2017 16:13
"1516 Neal St NE, Washington, DC 20002, USA",100,EZ4264,-76.98324,38.90216,5/18/2017 16:23
"1251-1289 6th St NE, Washington, DC 20002, USA",100,EZ4264,-76.99738,38.90754,5/18/2017 16:33
"1251-1289 6th St NE, Washington, DC 20002, USA",100,EZ4264,-76.99738,38.90754,5/18/2017 17:34
"1251-1289 6th St NE, Washington, DC 20002, USA",100,EZ4264,-76.99739,38.90753,5/18/2017 17:50
"1251-1289 6th St NE, Washington, DC 20002, USA",100,EZ4264,-76.99739,38.90753,5/18/2017 22:09
"1424-1498 Staples St NE, Washington, DC 20002, USA",100,EZ4264,-76.98364,38.90438,5/18/2017 22:30
"1424-1498 Staples St NE, Washington, DC 20002, USA",100,EZ4264,-76.98364,38.90438,5/19/2017 2:14
"1424-1498 Staples St NE, Washington, DC 20002, USA",100,EZ4264,-76.98364,38.90437,5/19/2017 2:19
"1424-1498 Staples St NE, Washington, DC 20002, USA",100,EZ4264,-76.98364,38.90437,5/19/2017 4:36
"1424-1498 Staples St NE, Washington, DC 20002, USA",100,EZ4264,-76.98369,38.90441,5/19/2017 5:47
"1424-1498 Staples St NE, Washington, DC 20002, USA",100,EZ4264,-76.98369,38.90441,5/19/2017 7:34
"1137 3rd St NE, Washington, DC 20002, USA",100,EZ4264,-77.002,38.90457,5/19/2017 7:50
"1137 3rd St NE, Washington, DC 20002, USA",100,EZ4264,-77.002,38.90457,5/19/2017 10:16
"1147-1149 3rd St NE, Washington, DC 20002, USA",100,EZ4264,-77.00199,38.90487,5/19/2017 11:32
"1147-1149 3rd St NE, Washington, DC 20002, USA",100,EZ4264,-77.00199,38.90487,5/19/2017 11:42
"601-699 O St NW, Washington, DC 20001, USA",100,EZ4264,-77.02146,38.90864,5/19/2017 12:23
"601-699 O St NW, Washington, DC 20001, USA",100,EZ4264,-77.02146,38.90864,5/19/2017 12:48
"438-498 Warner St NW, Washington, DC 20001, USA",100,EZ4264,-77.01866,38.91185,5/19/2017 13:28
"438-498 Warner St NW, Washington, DC 20001, USA",100,EZ4264,-77.01866,38.91185,5/19/2017 13:53
"1023 4th St NW, Washington, DC 20001, USA",100,EZ4276,-77.01612,38.90334,5/18/2017 13:41
"1023 4th St NW, Washington, DC 20001, USA",100,EZ4276,-77.01612,38.90334,5/18/2017 13:46
"241-337 L St NW, Washington, DC 20001, USA",100,EZ4276,-77.0135,38.90376,5/18/2017 14:02
"241-337 L St NW, Washington, DC 20001, USA",100,EZ4276,-77.0135,38.90376,5/18/2017 14:22
"440 L St NW, Washington, DC 20001, USA",100,EZ4276,-77.01738,38.90372,5/18/2017 14:42
"440 L St NW, Washington, DC 20001, USA",100,EZ4276,-77.01738,38.90372,5/18/2017 18:30
"50-52 Allison St NE, Washington, DC 20011, USA",100,EZ4276,-77.00716,38.94651,5/18/2017 19:11
"50-52 Allison St NE, Washington, DC 20011, USA",100,EZ4276,-77.00716,38.94651,5/19/2017 11:07
"1114-1120 6th St NW, Washington, DC 20001, USA",100,EZ4276,-77.01999,38.90475,5/19/2017 11:27
"1114-1120 6th St NW, Washington, DC 20001, USA",100,EZ4276,-77.01999,38.90475,5/19/2017 11:37
"1623 19th St NW, Washington, DC 20009, USA",100,EZ4276,-77.04339,38.91214,5/19/2017 12:28
"1623 19th St NW, Washington, DC 20009, USA",100,EZ4276,-77.04339,38.91214,5/19/2017 12:48
"1258 Columbia Rd NW, Washington, DC 20009, USA",96,EZ4276,-77.02901,38.92767,5/19/2017 13:38
"1258 Columbia Rd NW, Washington, DC 20009, USA",96,EZ4276,-77.02901,38.92767,5/19/2017 13:38
"37 S St NW, Washington, DC 20001, USA",100,EZ4280,-77.01035,38.9141,5/18/2017 15:07
"37 S St NW, Washington, DC 20001, USA",100,EZ4280,-77.01035,38.9141,5/18/2017 16:23
